model_name,Low Fidelity,High Fidelity,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle
N_S_WWS_WM_234,0.210843577473156,0.235433358960133,12.3142,-5.79706,9.64618,14.9996,-1.2,1.61,16.4961,4.00111,-18.4549,128.032,-4.03375,0.8,-11.209,0.7,49.916,0.60785,-18.2926,36.8033,107.285,31.4584,-15.5666,66.794,-106.407
N_S_WWS_WM_235,0.230571838575705,0.230358692837209,1.63491,-3.71917,18.7422,17.5872,1.03,-0.37,6.6357,7.46222,-41.8221,-55.5229,0.396017,-0.2,-10.5341,0.8,-0.812286,-12.324,4.24824,24.7258,29.2447,-29.4493,79.9161,-43.251,-57.7208
N_S_WWS_WM_236,0.224834481284446,0.219790676292359,-7.95396,0.49401,1.55884,9.47049,1.02,-1.07,1.43783,8.87658,2.67085,80.5526,2.97433,-0.3,-18.0366,1,17.5066,-3.84612,5.3187,4.29811,53.9652,-45.5227,-25.1621,-12.9934,128.7
N_S_WWS_WM_237,0.230111784186387,0.24169831120598,0.967892,2.10049,5.16037,-7.08534,-0.84,-0.94,16.4747,4.67473,-25.4081,-69.3381,-7.24065,0.5,-36.3758,0.8,-20.6237,-0.0874523,-21.8855,14.5184,-14.759,39.5858,98.16,57.3929,55.444
N_S_WWS_WM_239,0.200652273226563,0.243062204119601,10.8002,6.86028,-2.97758,-1.90935,0.84,-0.95,16.439,-3.00413,30.4141,30.3365,-11.5263,0.5,36.195,0.5,57.2036,8.6003,-1.78252,-4.66281,96.9013,34.3663,128.399,64.2809,-168.699
N_S_WWS_WM_240,0.206568344721068,0.212780956906977,12.4822,-7.50444,-6.48716,16.2164,0.97,0.12,0.0126929,3.38913,-46.4914,-0.80509,1.73022,0.6,-16.8365,0.9,20.1134,25.7022,5.29959,17.9118,21.149,-44.0773,114.962,52.6986,15.2008
N_S_WWS_WM_241,0.214188263649613,0.223705119687708,2.93651,-0.173017,-0.273907,-10.0037,-0.92,0.25,9.65055,-4.74297,6.61181,23.3161,-2.58107,-0.2,-16.3513,0.7,38.8672,-9.78815,-0.85356,-23.6688,-49.7578,46.5323,21.6572,14.4077,-44.2832
N_S_WWS_WM_242,0.235379413571511,0.268220918960133,2.07089,14.6727,14.6526,15.7486,-0.51,0.09,1.11928,9.7487,-17.5065,83.695,-9.14116,0.3,-19.5622,0.8,-10.5362,26.3098,0.440214,45.4376,12.2811,29.9635,136.283,2.15251,-129.837
N_S_WWS_WM_243,0.205178421784193,0.217364926215947,2.68419,9.63668,-0.810148,-16.4886,0.33,0.11,-7.5057,9.18879,40.5595,24.7032,3.12307,-0.1,-13.9827,0.9,-3.05084,-2.49035,15.1984,-1.78316,-43.5876,43.9944,134.059,80.5256,40.6988
N_S_WWS_WM_244,0.234743329630357,0.239097546534884,-1.0384,-3.68599,3.55271,-3.57234,1.11,0.16,-5.18334,9.66029,-23.748,4.88408,-7.70345,-0.4,-5.47595,0.9,42.6883,10.2812,-16.4911,40.447,-53.9249,41.8835,-38.1779,-10.1085,-100.992
N_S_WWS_WM_245,0.251532836582249,0.270333697043189,8.02721,11.7786,10.1211,-10.5732,2.37,-0.48,17.2891,3.02557,0.0794027,116.979,3.28345,-0.1,16.4278,-0.2,-16.8598,6.63619,-15.5874,52.7176,-50.3741,13.0883,45.4243,-40.3591,14.8278
N_S_WWS_WM_246,0.202107323520623,0.254742622069767,-3.8653,2.20918,-6.00009,-12.6474,0.57,2.42,6.50637,3.48616,-11.5706,-2.84335,-9.37488,-0.2,11.2327,0.7,59.6055,28.6083,-8.93864,8.65484,-51.8824,-11.7011,54.1034,77.5939,-166.923
N_S_WWS_WM_248,0.222635949999806,0.24599077272093,-7.22523,-0.309216,5.67432,-0.870079,2.23,-1.67,-6.14544,2.20785,0.396249,52.1912,-8.29056,-0.1,16.5257,0,7.98313,-12.8155,17.4076,-10.9791,128.285,32.3899,132.048,47.6844,52.7462
N_S_WWS_WM_249,0.267961320157155,0.261250654255814,1.15433,3.37511,15.102,-10.9198,-0.43,1.35,8.00245,4.86283,-14.6686,-17.9342,-14.6804,-0.2,20.7408,0.1,-24.766,-19.1587,0.981035,28.5819,90.9818,-47.2908,-29.6719,-53.4186,134.885
N_S_WWS_WM_252,0.202062229742034,0.209013992611296,6.22772,-0.810618,-6.60915,-3.77392,1.35,2.34,2.2018,6.21938,30.0161,-87.4172,2.2854,-0.4,20.5469,0.4,5.94671,-13.3236,24.127,-13.582,-7.7495,30.3175,91.3247,51.4262,-43.0811
N_S_WWS_WM_253,0.208485682866703,0.283190427458472,-0.221488,12.9478,19.4458,-5.25255,0.91,-0.59,4.52132,-3.2007,-31.7686,-52.8942,-10.5757,-0.1,-14.9321,0.7,-18.0358,6.96623,19.1499,20.5607,-54.3884,-44.8697,106.451,70.9537,27.5881
N_S_WWS_WM_255,0.244495114805002,0.265295743757475,4.25003,12.558,4.4412,10.4067,1.31,-0.93,-5.56534,7.94372,17.8542,128.574,-12.8437,0.3,0.847356,0.3,38.4377,7.24425,-21.1578,12.6295,111.719,42.2998,-6.83368,-36.0107,-146.35
N_S_WWS_WM_256,0.202823807809719,0.24303975448505,3.92431,7.62352,14.8468,10.1364,-1.43,0.2,-2.4755,-2.83623,26.9704,65.6677,3.90474,-0.4,-6.64274,0.7,-18.6282,5.28446,-14.7617,31.9278,6.0343,2.25528,26.2424,62.1508,101.642
N_S_WWS_WM_258,0.238340515713672,0.230509891986711,-1.4418,2.70905,15.5506,11.4807,1.08,2.13,6.61746,-3.5352,42.3326,-58.4171,3.42379,0.3,-33.4119,0.1,14.3133,26.1394,10.4637,-21.9306,62.2288,7.25828,84.7291,-35.1545,-99.8148
N_S_WWS_WM_259,0.21906891454162,0.238204146641196,8.78978,-5.34889,4.8529,-4.50748,-1.6,-0.08,-6.88473,-1.84039,28.022,76.8757,-10.4429,-0.2,-39.6883,-0.1,45.495,6.26847,12.2938,-9.46379,52.6882,-45.638,62.1503,4.10828,-46.5373
N_S_WWS_WM_260,0.224214333188402,0.233734217860465,-3.51899,-1.31148,-1.1388,-7.33107,-1.73,-1.77,6.37069,5.27781,7.38669,58.3152,4.14493,-0.1,-33.6215,-0.4,12.5053,-16.0775,23.0647,10.2101,19.3367,22.123,-5.04661,1.40551,-65.5942
N_S_WWS_WM_261,0.210973085856977,0.244620679996678,13.1353,-2.12248,15.0124,-2.95051,2.32,2.21,0.172799,7.20081,-41.0869,109.582,-3.53949,0.7,-4.60236,0,8.18429,10.7241,23.1783,29.7642,-12.7259,34.83,8.10154,81.4034,-42.7554
N_S_WWS_WM_262,0.252147696781011,0.250310222212625,0.223555,4.18995,2.1117,16.8202,1.04,-0.71,18.7332,-1.19796,47.4764,-12.0638,-3.89634,0.3,-4.82007,0.1,-15.2223,-0.914121,-24.0764,53.3761,64.8038,-33.3417,-33.6252,-41.9721,-45.9437
N_S_WWS_WM_263,0.203964529190549,0.215660797049834,6.65609,-0.764586,-4.93681,1.59994,0.58,1.1,5.24494,-0.900963,33.6654,-90.3368,2.59227,0.4,-16.6277,1,32.4802,7.07684,5.92247,12.746,121.804,28.1677,129.119,11.767,-104.661
N_S_WWS_WM_264,0.209050539300167,0.251880525797342,0.527561,-4.99318,13.7386,-19.7136,-0.06,2.14,-3.79186,7.32167,42.9476,39.1053,-2.24455,0.3,2.78356,0.5,17.0342,-4.41586,-23.3503,36.1192,-12.2591,-40.2137,-49.4296,77.0716,-144.421
N_S_WWS_WM_265,0.250247502096178,0.257976277421927,12.0169,9.37736,10.0382,12.6549,2.5,-1.44,-0.147528,7.06984,-31.1671,21.2901,0.369002,0.5,-8.42237,0.5,47.8279,-12.3992,-13.0547,35.2396,25.8801,47.6882,23.344,-56.8255,20.3829
N_S_WWS_WM_266,0.198082453621481,0.249667272225914,-3.97892,6.66561,-5.05328,10.8997,-1.22,2.04,-7.90374,-0.371956,48.6847,48.1872,-2.08017,-0.3,13.5717,0.4,12.5839,-6.54749,17.9901,7.00691,116.222,-42.9174,61.3216,-50.2549,57.8101
N_S_WWS_WM_267,0.229034395615765,0.229285634651163,-2.06414,12.7153,-4.66255,6.48823,-1.53,0.1,5.07045,6.80788,23.8461,113.641,-4.75407,0.2,-18.1516,0.6,24.6246,8.92369,17.1937,-22.4271,19.1961,-35.0221,144.037,-25.9217,-175.733
N_S_WWS_WM_268,0.231401778474972,0.235929961392026,11.9226,-3.42358,14.0472,-14.8876,1.11,-0.55,18.2962,4.02436,-1.20435,-53.0807,-9.50299,0.8,13.7857,-0.4,54.8762,4.62244,-6.0545,13.5878,86.4707,17.9518,7.87287,43.7361,-71.3932
N_S_WWS_WM_269,0.221379814484353,0.234279659239203,13.6918,12.0376,19.5827,4.46638,1.44,2.27,9.94203,6.78487,19.9555,-46.7676,-0.535212,0.5,-16.1854,-0.4,59.3543,-2.65733,12.2312,1.68866,76.1762,24,107.342,-6.74932,-111.911
N_S_WWS_WM_271,0.231373421817105,0.273473096009967,-4.78849,-0.948227,17.2089,-18.1868,-0.74,0.68,12.8766,-2.71706,6.15086,56.5993,-9.56481,0.3,-34.3014,-0.3,-11.869,-0.14394,25.4095,54.3282,37.5586,-30.5558,-0.197107,12.7099,43.3271
N_S_WWS_WM_272,0.209657880615445,0.217015334524917,8.51229,0.586839,-4.27878,-16.2652,0.8,-0.85,-1.52171,7.23357,-27.4549,67.1858,0.0532965,0.8,13.9858,0.9,37.1355,7.90228,-20.1551,17.5576,127.392,-1.45945,2.26356,69.4087,61.6875
N_S_WWS_WM_274,0.229351830619658,0.240011679352159,3.84474,13.0337,-3.28122,-19.2828,1.4,-1.09,16.1712,-3.3997,4.32712,-29.749,-3.09142,0.7,32.4805,0,19.7746,21.862,16.4299,-2.68353,101.374,26.3907,-32.228,-7.85264,30.7055
N_S_WWS_WM_276,0.213385509073077,0.233985968714286,-1.42347,7.77924,14.8062,-11.0433,1.46,-1.18,-2.11525,1.30529,-11.3529,139.198,1.20937,-0.2,-24.197,0.9,19.3399,19.2643,-24.6107,-8.66586,117.672,8.48769,74.9302,18.1854,-182.521
N_S_WWS_WM_277,0.223820777899288,0.20641610182392,9.76389,1.48148,-5.13615,8.7727,-0.49,-0.72,2.1693,3.72304,15.0696,-43.5462,4.37208,-0.2,18.0495,0.6,-10.9235,19.656,-23.9132,-7.69945,105.616,-33.7104,90.2659,-22.3764,51.7307
N_S_WWS_WM_278,0.248237156949406,0.261612907817276,-2.04933,10.6489,1.09105,7.70639,-1.03,-1.39,5.50677,-3.8185,-37.5944,-32.9422,-11.7692,0.2,-39.8864,0.6,58.425,-5.19861,5.91065,19.242,42.2961,-23.6833,49.0395,19.2952,-112.91
N_S_WWS_WM_279,0.232068139279438,0.229605076950166,1.54088,-3.75004,1.19552,-2.30357,-0.63,0.92,-5.212,9.15599,33.7603,44.126,-8.82492,0.1,30.9573,0.4,-9.5336,-15.2414,28.444,-21.6806,79.393,-14.8187,-37.0024,-8.39846,88.175
N_S_WWS_WM_281,0.226549788183457,0.269058367953488,14.5951,14.4037,-1.42886,-16.6172,-1.39,-1.09,16.6591,5.55613,5.54013,-12.5098,-2.8508,0.4,-22.3548,0.8,58.8145,-11.2503,3.26379,21.1602,-18.8161,22.9069,-35.4958,-19.9316,-107.237
N_S_WWS_WM_282,0.255519866196932,0.273044641325581,-7.89774,9.4999,16.8649,-13.4538,1.92,2.22,0.248699,-3.48872,-9.93561,-24.8423,-10.5382,0.6,24.8703,0.5,-14.4984,26.0436,0.530137,12.191,94.062,-39.8944,63.0888,33.379,18.0395
N_S_WWS_WM_283,0.224403623649287,0.236523565797342,12.5966,-3.11507,19.3567,8.16114,-0.47,-1.76,-0.236057,6.89243,30.7436,68.8934,-2.70066,0,18.6468,0.4,-7.77825,-16.0472,-7.9263,22.9602,-36.8096,28.8659,66.5211,-23.3727,-91.7151
N_S_WWS_WM_284,0.228201912885981,0.260626363156146,-0.429287,12.0886,-3.26471,-0.155666,1.66,-1.01,15.9445,8.75662,27.0728,27.146,4.70196,0.5,-28.189,0.5,-22.0063,-16.2434,-8.61486,22.5523,-30.1256,47.4491,128.407,-36.7484,-47.5564
N_S_WWS_WM_285,0.234802273997788,0.220173171162791,-3.7605,-4.33703,10.4507,4.73164,2.35,-1.41,4.81673,-0.0932522,-39.8811,-26.4604,1.3357,-0.1,27.484,0,-17.5656,8.25393,-16.3899,-6.33228,40.1414,18.5468,82.0061,-2.52697,-159.25
N_S_WWS_WM_286,0.202534410355297,0.239913115990033,1.80063,14.9076,-3.21118,-4.90108,-1.69,-1.01,3.12244,2.60881,2.22937,-88.6172,0.336701,0.2,2.96576,0.8,-20.1932,22.2204,21.2375,-10.6527,28.6437,9.11821,135.647,49.991,26.0451
N_S_WWS_WM_289,0.243347719821236,0.252300746455149,9.44002,2.63817,-7.66054,-10.5229,0.96,-1.43,18.797,7.16953,-13.4742,-28.51,-0.89665,0.1,33.2576,-0.4,18.7559,0.371146,14.1683,36.5672,-25.9332,10.7233,-39.5577,-29.1427,-140.634
N_S_WWS_WM_290,0.248378033098789,0.256087907096345,7.9238,10.8823,4.42385,3.93312,2.21,-1.7,4.87846,1.28015,-14.9909,120.117,-13.3842,0.8,-20.9077,0.6,6.66423,-9.13248,-10.6542,5.54563,-14.0231,10.672,140.507,0.438993,47.4082
N_S_WWS_WM_291,0.21403262972722,0.277332244950166,-5.40066,11.5408,12.3707,-0.171758,1.63,1.46,4.96232,9.42964,29.4197,95.8915,-4.7943,-0.1,26.7122,-0.1,-20.1374,1.4249,6.1639,22.7088,97.2023,-22.2807,-17.3021,84.9481,59.2701
N_S_WWS_WM_292,0.270325223527528,0.237667369116279,5.73214,7.19271,14.0155,10.3931,0.78,-1.52,10.7571,5.26305,-1.1386,-63.4925,-6.82612,0.7,-19.1703,1,56.7133,29.9001,1.35449,6.49994,-15.3828,-13.0713,53.5058,-34.2597,17.1109
N_S_WWS_WM_294,0.238297020821492,0.248896741425249,1.50477,-6.06324,16.6952,-2.00787,0.65,0.09,7.66716,1.41637,15.5792,118.676,-10.6305,0.6,7.04659,-0.3,11.4054,25.1581,-16.2653,41.5112,76.5191,49.9911,114.366,-15.3953,148.354
N_S_WWS_WM_295,0.228455099871823,0.235181154362126,13.6247,11.4684,-4.8019,10.2719,-1.49,-1.37,11.1962,-0.157038,-5.34677,51.713,-1.81477,-0.1,10.2429,-0.3,-4.38629,-4.73001,5.13796,-15.1237,28.8622,39.7311,50.4784,-53.2994,69.6894
N_S_WWS_WM_297,0.205317723061448,0.259242527421927,13.3154,4.54897,19.8819,10.1903,1.28,-0.26,8.1353,6.36584,14.8353,15.1127,-13.1998,0.6,-21.2102,0.7,-22.4316,15.9456,-5.11105,30.4499,119.36,35.442,97.2759,55.803,48.8339
N_S_WWS_WM_299,0.198066484907852,0.228574367112957,9.96875,-0.619883,0.0211153,2.64876,-0.33,1.8,4.08152,-1.5833,43.6365,79.1923,0.477623,0,34.9795,0.2,0.563805,9.1898,-21.2684,15.5143,108.355,17.3887,-47.5176,83.6234,-158.546
N_S_WWS_WM_300,0.243957130188439,0.22412446561794,3.94595,1.2949,19.4247,-12.1299,-0.74,-0.29,11.325,1.53289,-10.9234,59.6389,4.93685,0.6,2.26151,0.6,40.2053,-17.8902,-23.6194,-11.9808,88.8281,-7.72288,32.716,2.51209,148.89
N_S_WWS_WM_301,0.219106544889773,0.221143597933555,-1.2433,-2.1805,-6.8122,-6.10936,-1.23,0.49,-6.28889,-3.85437,36.6154,131.241,-2.47683,0.1,23.0146,0.7,34.0607,29.362,2.45387,27.5635,-31.7729,12.2872,-7.63838,-4.80833,-199.761
N_S_WWS_WM_302,0.240237342263814,0.262804810109635,14.9612,2.40071,0.300317,1.99411,0.43,-0.05,-3.22732,-0.935731,18.5061,45.2784,-12.4612,-0.3,28.4221,0.3,12.6605,-18.0893,-22.4699,34.9708,6.68258,-37.0613,-57.6126,-28.7612,-128.633
N_S_WWS_WM_303,0.240066992464056,0.273938828192691,10.5297,6.51376,1.3033,-13.9493,1.9,2.47,19.1176,0.255709,15.8581,-36.9674,-10.3025,0.5,-37.0827,0.1,16.4457,3.97462,1.38108,40.0625,112.976,-40.4925,120.358,-40.0155,38.9798
N_S_WWS_WM_304,0.222513128405735,0.279858237186047,11.6489,3.63073,11.2127,-8.49544,2.16,-0.24,7.02122,-0.160129,14.0097,126.067,-14.3827,-0.1,-5.56949,0.1,58.6442,24.0717,-11.1183,48.746,123.776,-24.8314,27.3181,63.6225,-101.49
N_S_WWS_WM_305,0.225559943474398,0.26674653964784,2.88578,5.73816,3.7594,11.6635,-1.61,2.05,-4.86326,1.71567,-37.2904,-61.6196,-9.22691,-0.3,-12.1238,0.3,-7.64911,24.2013,21.8699,35.5237,-23.9172,-45.7609,41.5985,51.196,91.0721
N_S_WWS_WM_306,0.241171729537343,0.222627570767442,4.51894,-7.79045,18.5251,16.2913,0.51,1.51,3.22681,9.89428,-45.0098,117.447,-2.67495,0.8,-21.1268,0.4,28.5381,-9.03334,13.3125,-11.5905,39.2943,10.2992,11.8839,-16.1829,89.5178
N_S_WWS_WM_307,0.227725171154463,0.22555982541196,-5.58072,-1.6187,-7.23821,-1.45477,0.95,0.9,16.7411,1.87136,49.5104,131.727,-6.41938,0.1,-1.01521,0.1,5.7541,1.88041,-9.5922,-15.8599,114.399,24.0643,118.609,-23.5821,-37.229
N_S_WWS_WM_308,0.213581180776563,0.259917081328904,-1.57663,-1.09839,6.78325,18.5492,0.53,1.54,6.56771,5.99262,33.1547,-38.8581,-13.4194,-0.3,38.2036,0.2,-1.3985,15.3858,28.0424,34.1731,3.71275,-15.8874,3.08829,86.4245,-172.79
N_S_WWS_WM_310,0.231242265062772,0.24941217507309,2.77386,8.82451,1.96234,-15.7196,-0.71,-0.4,17.1081,0.87735,30.4841,7.67427,-14.3227,0.7,-9.94364,0.9,5.62305,7.56756,-13.3455,0.196185,30.7721,-39.6603,146.173,25.7586,-105.167
N_S_WWS_WM_312,0.239788808186241,0.226499567152824,11.1126,7.00355,5.9484,17.7853,-0.51,-1.59,15.4928,5.2019,-41.4857,-30.5641,3.7247,0.7,3.80026,-0.2,42.6311,-17.3981,6.37938,-17.2237,-19.8305,9.18631,-22.4838,9.23363,93.265
N_S_WWS_WM_315,0.235744048988625,0.258917357471761,-4.55556,3.895,8.94136,-13.4166,1.72,-0.6,11.6052,4.26591,16.1003,50.7281,-3.81558,-0.1,-10.2403,0.8,51.0832,-14.0563,27.0913,25.6208,-11.8919,-5.24025,-34.0072,37.0564,140.186
N_S_WWS_WM_317,0.237386082430494,0.228013602421927,7.61576,-2.08332,8.69459,-2.06074,2.49,-1.58,-3.52195,3.0795,-43.5714,-67.3735,-4.60972,0.2,16.1855,0.9,20.6025,1.67658,19.365,-16.5754,22.8602,-10.3004,41.3639,-19.194,137.721
N_S_WWS_WM_319,0.242881690861751,0.222967114946844,2.59026,-6.73659,0.517518,-3.31192,0.7,2.46,6.73566,1.02883,12.9162,-20.6931,-0.33828,-0.2,36.5894,-0.1,-9.03067,28.3408,11.9657,22.4806,-51.1018,7.69723,17.3783,-45.6562,-68.1126
N_S_WWS_WM_321,0.226174578907357,0.232954341498339,11.004,12.6951,-6.15302,-7.76348,0.55,1.95,-9.17799,1.97035,17.3019,14.8661,-2.22682,0.2,6.00033,0.1,49.5611,28.8385,20.1297,-10.9055,69.1513,6.19894,36.3244,-35.4888,138.52
N_S_WWS_WM_323,0.222701939598006,0.243216837508306,-4.09069,2.59603,1.94322,-8.72595,1.74,0.02,14.0106,7.79115,-35.1851,38.5029,-5.37978,0.2,-36.6596,-0.1,-19.359,22.0625,-28.3127,-3.49731,107.976,0.272774,145.939,44.065,-108.961
N_S_WWS_WM_324,0.208669373272721,0.258358408996678,-3.54572,-1.2177,-4.20175,6.9087,-0.78,-1.06,12.5627,8.73415,34.2574,123.084,-4.90479,-0.3,-13.3259,-0.2,-7.47745,22.7164,-14.858,23.8489,-4.02362,-13.3279,103.623,67.5647,-174.355
N_S_WWS_WM_327,0.222312356002333,0.252260814162791,0.578123,2.27971,9.94859,-18.5218,1.93,-1.47,2.07114,1.96365,-7.87191,-22.6639,1.87187,0.4,-39.4617,0.6,-11.659,16.0878,29.4995,25.2039,32.1409,-28.9677,70.601,65.4928,117.88
N_S_WWS_WM_328,0.249105134763907,0.263730606980066,-4.64991,10.8228,17.6653,-4.06097,0.43,0.86,17.6039,6.51122,29.2445,87.3078,-0.222949,0.3,-10.855,0,38.8875,-13.448,24.0058,23.5688,-57.4584,28.2908,68.4703,-53.6718,-133.558
N_S_WWS_WM_330,0.230264065243101,0.239162064126246,14.8494,9.39904,19.7403,3.21728,-0.75,-1.04,-6.42852,0.408796,5.1957,2.28945,2.9379,0.4,25.6196,-0.2,9.98785,7.33804,-22.1975,7.58401,3.22246,11.8037,106.687,18.9376,126.947
N_S_WWS_WM_331,0.239081463474781,0.246990426378737,10.7475,1.00995,13.4826,7.96967,-1.17,2.25,8.3587,-1.64504,-37.8606,130.283,-12.015,0,33.5095,-0.2,26.1141,-10.284,-23.7288,42.5289,100.212,-16.1393,-51.3009,-20.6588,58.1358
N_S_WWS_WM_332,0.225479117114548,0.22645787420598,5.63807,-3.43814,15.7931,8.43034,-1.77,0.27,12.0608,4.74947,8.21663,-92.2399,-1.37703,0.4,-20.162,-0.3,-16.1026,-17.6361,-4.59733,-1.33546,0.4319,-17.6554,55.4154,-13.9458,81.3644
N_S_WWS_WM_334,0.219339933318135,0.227155518023256,10.2953,-5.80348,-3.97651,19.2681,2.36,2.03,7.57503,5.91881,26.0856,-51.4419,-3.96946,0,-1.0535,0.4,0.642986,11.0792,-19.756,21.4199,1.11919,0.0909229,146.432,-4.69452,63.7962
N_S_WWS_WM_336,0.250436399919064,0.273770243136213,-2.25394,14.4885,10.9803,11.9434,-1.07,-0.52,6.01954,1.49856,-27.3903,-32.6618,-13.7654,-0.3,-23.7475,-0.2,1.80588,1.1944,-22.9689,-0.262679,91.8881,-33.4415,-0.687429,-10.0153,130.385
N_S_WWS_WM_337,0.228670857518682,0.239625660850498,0.485376,-1.79022,7.06808,19.1819,0.94,0.77,-9.89439,5.37716,32.0757,35.6164,-5.95721,0.8,-32.9958,0.1,54.4999,-11.8715,-27.5163,12.0772,120.104,25.6094,0.495898,26.8087,-51.4571
N_S_WWS_WM_338,0.214429001241423,0.254051616697674,9.48387,10.1073,-4.88153,-5.45173,0.41,-1.04,17.1947,9.88094,45.725,124.721,-2.73426,0,35.3009,0.2,-11.5755,-4.24152,-20.2315,7.9137,-1.62809,-10.1332,-22.5075,30.6879,82.1942
N_S_WWS_WM_339,0.223229312915465,0.231495052780731,5.3344,-4.20234,0.642842,9.92113,1.68,1.75,18.524,-0.402171,-35.055,35.2679,-10.0082,0,-15.7797,0.2,7.30739,-12.2769,-25.0979,-9.78623,7.27882,-43.5174,5.60799,2.94371,133.68
N_S_WWS_WM_340,0.218928087300399,0.229660131817276,-2.32102,-4.42296,12.996,-5.78257,0.35,0.51,18.1307,9.51431,-38.2635,-43.8126,-6.39124,0,5.58556,0.4,31.9125,-19.2919,-24.9713,-20.4376,111.342,26.0964,-21.7546,43.5469,-41.0291
N_S_WWS_WM_341,0.243654261743789,0.238382990671096,-4.97236,-1.37923,12.0259,5.49031,1.14,-0.26,14.4313,0.521936,-47.0265,-14.4551,-0.0769903,-0.2,-35.4985,0.1,26.629,24.3715,-5.97266,32.8625,54.2156,-0.225372,-4.61546,-40.7498,139.751
N_S_WWS_WM_342,0.226783631873359,0.229154759166113,-6.32991,0.840446,10.0661,18.8625,-1.35,1.12,-0.942221,0.491693,-18.3253,-78.498,-9.90453,0.4,-15.1609,1,25.5269,22.4881,1.66263,4.7929,108.891,-30.0856,-14.4892,61.5793,-155.339
N_S_WWS_WM_343,0.269047663127052,0.249927968009967,-5.87982,3.83745,12.0419,-18.8721,0.6,0.59,19.0692,3.6922,49.2893,10.2517,-14.5269,-0.1,-25.2619,0.7,18.6404,-4.18289,1.8141,-14.5609,87.0901,-18.5243,39.3032,-43.6017,103.999
N_S_WWS_WM_347,0.254903340410056,0.283867817966777,-0.473037,13.6551,7.28715,15.9415,0.22,-0.45,12.6331,2.85356,4.80683,30.9418,-9.65864,0.8,-5.18552,0.7,0.147791,12.7063,-27.6812,20.6623,-52.7742,9.3598,-54.8365,-19.4294,113.509
N_S_WWS_WM_348,0.245484692836965,0.242530622451827,-6.27783,-0.783989,11.873,-8.09272,-0.53,0.94,-2.67982,8.23073,40.9023,-23.8102,-5.4467,0.6,20.1726,-0.3,58.9702,-17.8447,-19.3991,12.5853,-2.22323,-15.2432,125.788,54.518,-73.885
N_S_WWS_WM_349,0.220553382881803,0.253170045694352,3.15792,3.21829,13.4468,5.3823,-1.27,1.07,9.60067,9.84712,45.6116,94.9647,-14.0546,0.3,37.3649,-0.3,13.0789,23.6506,15.3211,25.993,97.8507,28.831,81.1154,56.449,-131.02
N_S_WWS_WM_350,0.217932140328593,0.228981354604651,13.5785,-6.79542,15.2639,-6.74857,-1.29,0.23,-4.2173,7.70076,-33.602,70.9935,3.60083,-0.2,20.9864,-0.3,-2.61646,13.3578,12.8251,-16.8857,15.2655,40.3401,-19.5615,-4.19041,-48.5334
N_S_WWS_WM_352,0.23389548213239,0.250597931551495,-2.12652,14.2414,18.4322,9.23348,-0.37,0.4,-1.5856,-2.17657,-30.0122,22.9067,-0.300608,0.8,1.99376,-0.2,31.6455,28.8627,10.7747,41.7755,47.9311,-13.8272,30.106,7.57855,78.6861
N_S_WWS_WM_354,0.246060756690404,0.250711171282392,9.36503,-6.67286,13.653,-8.98283,-0.7,-0.39,-6.73768,6.1938,11.4337,118.117,-8.51475,-0.4,28.8138,0.2,-10.5937,14.8317,20.758,43.3811,58.1828,-49.8203,29.4231,-58.6145,-113.417
N_S_WWS_WM_355,0.227261075104049,0.221175226325581,2.62663,-4.6621,13.6343,-7.13771,1.76,0.71,-5.86515,-3.55434,-0.86367,-17.3792,2.94954,-0.4,0.157388,0.4,56.3069,18.612,26.8253,8.11013,123.199,27.7021,14.3116,17.2681,-122.695
N_S_WWS_WM_356,0.209775920021477,0.222299242568106,-3.61504,-6.45093,14.4931,-9.03637,2.29,0.02,19.7522,1.21741,36.0333,57.6658,2.88953,-0.2,-7.56957,0.6,30.9092,8.37078,4.58108,9.26996,94.3988,-16.4974,119.175,86.2322,-31.641
N_S_WWS_WM_358,0.22420816483129,0.26475207385382,5.06481,6.41443,7.82808,-6.61939,1.35,-1.19,7.91727,4.18703,-39.5568,64.7429,0.421409,0.4,-9.20463,-0.2,-16.3235,20.8719,27.7582,53.7426,10.2358,42.1983,137.682,61.7457,-176.855
N_S_WWS_WM_359,0.209894372814286,0.237645391425249,2.37588,-6.38791,-0.87376,5.30754,1.71,2.14,18.6772,-0.988683,12.7911,148.181,-7.92863,0.6,19.7468,-0.2,3.28324,-7.58902,2.08518,34.8248,96.8637,-35.3489,21.3784,61.3787,-28.0429
N_S_WWS_WM_360,0.234010297315254,0.246986574860465,-0.747814,3.04446,16.915,-4.35435,2.39,0.5,-8.6869,2.05664,-38.7447,-36.1935,-12.3884,0,-19.3227,0.3,11.616,27.2134,-5.73005,20.2945,-5.06857,44.7741,125.235,51.5428,-187.497
